FECHA,TMAX,TMIN,NOMBRE
21022023,5.7,1.0,BASE ORCADAS
21022023,-0.2,-4.8,BASE SAN MARTIN
21022023,29.5,13.0,BENITO JUAREZ AERO
21022023,26.7,14.0,BERNARDO DE IRIGOYEN AERO
21022023,32.6,11.5,BOLIVAR AERO
21022023,30.6,20.4,BUENOS AIRES OBSERVATORIO
21022023,,15.4,CAMPO DE MAYO AERO
21022023,34.4,19.9,CATAMARCA AERO
21022023,34.3,16.4,CERES AERO
21022023,34.5,20.0,CHAMICAL AERO
21022023,31.0,3.0,CHAPELCO AERO
21022023,31.0,19.0,CHEPES
21022023,36.5,13.9,CIPOLLETTI
21022023,30.0,12.9,COMODORO RIVADAVIA AERO
21022023,33.4,19.0,CONCORDIA AERO
21022023,31.6,13.3,CORDOBA AERO
21022023,33.5,16.5,CORDOBA OBSERVATORIO
21022023,32.6,9.6,CORONEL PRINGLES AERO
21022023,32.0,11.1,CORONEL SUAREZ AERO
21022023,35.4,21.3,CORRIENTES AERO
21022023,29.0,15.0,DOLORES AERO
21022023,30.3,5.0,EL BOLSON AERO
21022023,21.9,12.0,EL CALAFATE AERO
21022023,31.1,18.9,EL PALOMAR AERO
21022023,,,EL TREBOL
21022023,32.0,12.0,ESCUELA DE AVIACION MILITAR AERO
21022023,26.2,,ESQUEL AERO
21022023,31.1,18.9,EZEIZA AERO
21022023,35.0,20.6,FORMOSA AERO
21022023,34.4,15.0,GENERAL PICO AERO
21022023,21.5,12.5,GOBERNADOR GREGORES AERO
21022023,33.5,18.0,GUALEGUAYCHU AERO
21022023,29.0,15.2,IGUAZU AERO
21022023,35.5,20.5,ITUZAINGO
21022023,30.0,16.8,JUJUY AERO
21022023,25.0,16.6,JUJUY U N
21022023,32.9,12.5,JUNIN AERO
21022023,29.6,17.7,LA PLATA AERO
21022023,20.0,7.7,LA QUIACA OBSERVATORIO
21022023,35.8,21.2,LA RIOJA AERO
21022023,32.5,11.5,LABOULAYE AERO
21022023,31.0,11.0,LAS FLORES
21022023,38.3,22.6,LAS LOMITAS
21022023,29.2,11.4,MALARGUE AERO
21022023,31.0,3.4,MAQUINCHAO
21022023,25.7,11.0,MAR DEL PLATA AERO
21022023,32.2,8.4,MARCOS JUAREZ AERO
21022023,31.0,,MARIANO MORENO AERO
21022023,33.8,16.6,MENDOZA AERO
21022023,32.1,16.6,MENDOZA OBSERVATORIO
21022023,34.0,19.8,MERCEDES AERO (CTES)
21022023,,15.0,MERLO AERO
21022023,30.5,15.5,METAN
21022023,,19.8,MONTE CASEROS AERO
21022023,30.5,19.9,MORON AERO
21022023,35.4,12.0,NEUQUEN AERO
21022023,33.6,13.6,NUEVE DE JULIO
21022023,29.6,9.5,OLAVARRIA AERO
21022023,35.0,20.0,ORAN AERO
21022023,34.3,17.0,PARANA AERO
21022023,29.5,11.6,PASO DE INDIOS
21022023,33.0,20.0,PASO DE LOS LIBRES AERO
21022023,34.2,10.2,PEHUAJO AERO
21022023,,10.0,PERITO MORENO AERO
21022023,31.4,12.2,PIGUE AERO
21022023,32.7,13.3,PILAR OBSERVATORIO
21022023,33.9,20.1,POSADAS AERO
21022023,36.6,17.1,PRESIDENCIA ROQUE SAENZ PENA AERO
21022023,28.5,12.8,PUERTO DESEADO AERO
21022023,30.0,10.2,PUERTO MADRYN AERO
21022023,26.2,18.0,PUNTA INDIO B.A.
21022023,34.5,14.0,RAFAELA AERO
21022023,35.0,16.8,RECONQUISTA AERO
21022023,35.0,17.6,RESISTENCIA AERO
21022023,30.5,14.5,RIO CUARTO AERO
21022023,22.0,11.0,RIO GALLEGOS AERO
21022023,17.4,8.4,RIO GRANDE B.A.
21022023,39.5,19.8,RIVADAVIA
21022023,32.0,15.3,ROSARIO AERO
21022023,25.3,13.6,SALTA AERO
21022023,27.3,14.1,SAN ANTONIO OESTE AERO
21022023,29.9,16.5,SAN FERNANDO AERO
21022023,35.2,17.0,SAN JUAN AERO
21022023,24.4,13.8,SAN JULIAN AERO
21022023,32.0,17.1,SAN LUIS AERO
21022023,34.4,15.9,SAN MARTIN (MZA)
21022023,34.0,14.8,SAN RAFAEL AERO
21022023,25.0,13.9,SANTA CRUZ AERO
21022023,34.8,15.8,SANTA ROSA AERO
21022023,32.2,,SANTA ROSA DE CONLARA AERO
21022023,35.6,17.1,SANTIAGO DEL ESTERO AERO
21022023,33.9,17.0,SAUCE VIEJO AERO
21022023,35.8,15.0,SUNCHALES AERO
21022023,29.4,8.6,TANDIL AERO
21022023,35.0,20.6,TARTAGAL AERO
21022023,36.2,20.1,TERMAS DE RIO HONDO AERO
21022023,32.5,17.0,TINOGASTA
21022023,32.8,9.2,TRELEW AERO
21022023,33.3,13.6,TRENQUE LAUQUEN
21022023,31.8,14.8,TRES ARROYOS
21022023,34.7,18.8,TUCUMAN AERO
21022023,14.9,7.9,USHUAIA AERO
21022023,28.3,11.6,USPALLATA
21022023,32.0,10.0,VENADO TUERTO AERO
21022023,,,VICTORICA
21022023,,17.6,VIEDMA AERO
21022023,33.2,11.8,VILLA DE MARIA DEL RIO SECO
21022023,34.5,14.8,VILLA DOLORES AERO
21022023,28.4,12.0,VILLA GESELL AERO
21022023,33.2,13.6,VILLA REYNOLDS AERO
20022023,27.6,18.3,AEROPARQUE AERO
20022023,27.4,6.5,AZUL AERO
20022023,31.8,14.0,BAHIA BLANCA AERO
20022023,24.8,3.0,BARILOCHE AERO
20022023,-0.4,-8.4,BASE BELGRANO II
20022023,5.0,0.7,BASE CARLINI (EX JUBANY)
20022023,6.5,-1.6,BASE ESPERANZA
20022023,3.6,-0.7,BASE MARAMBIO
20022023,3.7,1.0,BASE ORCADAS
20022023,3.1,-2.2,BASE SAN MARTIN
20022023,28.2,10.5,BENITO JUAREZ AERO
20022023,18.5,14.7,BERNARDO DE IRIGOYEN AERO
20022023,29.9,8.0,BOLIVAR AERO
20022023,29.0,15.8,BUENOS AIRES OBSERVATORIO
20022023,,13.0,CAMPO DE MAYO AERO
20022023,33.0,17.4,CATAMARCA AERO
20022023,30.6,12.9,CERES AERO
20022023,31.8,15.6,CHAMICAL AERO
20022023,27.5,2.2,CHAPELCO AERO
20022023,29.0,17.0,CHEPES
20022023,31.7,14.8,CIPOLLETTI
20022023,26.7,8.9,COMODORO RIVADAVIA AERO
20022023,31.0,13.9,CONCORDIA AERO
20022023,29.5,10.7,CORDOBA AERO
20022023,31.0,15.5,CORDOBA OBSERVATORIO
20022023,29.7,9.5,CORONEL PRINGLES AERO
20022023,30.1,9.0,CORONEL SUAREZ AERO
20022023,34.7,15.0,CORRIENTES AERO
20022023,29.5,10.9,DOLORES AERO
20022023,27.5,3.0,EL BOLSON AERO
20022023,21.0,5.0,EL CALAFATE AERO
20022023,29.6,10.0,EL PALOMAR AERO
20022023,29.6,9.8,ESCUELA DE AVIACION MILITAR AERO
20022023,22.6,,ESQUEL AERO
20022023,29.6,12.3,EZEIZA AERO
20022023,34.4,18.9,FORMOSA AERO
20022023,31.0,14.0,GENERAL PICO AERO
20022023,21.0,9.5,GOBERNADOR GREGORES AERO
20022023,31.0,13.8,GUALEGUAYCHU AERO
20022023,22.5,18.5,IGUAZU AERO
20022023,34.5,19.0,ITUZAINGO
20022023,28.8,11.7,JUJUY AERO
20022023,25.7,9.7,JUJUY U N
20022023,30.7,8.6,JUNIN AERO
20022023,29.0,11.8,LA PLATA AERO
20022023,20.0,5.1,LA QUIACA OBSERVATORIO
20022023,33.0,16.1,LA RIOJA AERO
20022023,30.2,8.7,LABOULAYE AERO
20022023,29.5,8.5,LAS FLORES
20022023,37.0,14.6,LAS LOMITAS
20022023,29.7,10.8,MALARGUE AERO
20022023,26.0,6.6,MAQUINCHAO
20022023,26.8,9.3,MAR DEL PLATA AERO
20022023,29.5,8.4,MARCOS JUAREZ AERO
20022023,29.5,,MARIANO MORENO AERO
20022023,31.3,15.5,MENDOZA AERO
20022023,29.2,14.4,MENDOZA OBSERVATORIO
20022023,33.0,15.0,MERCEDES AERO (CTES)
20022023,,12.0,MERLO AERO
20022023,25.5,12.5,METAN
20022023,,16.8,MONTE CASEROS AERO
20022023,29.0,13.1,MORON AERO
20022023,31.2,14.7,NEUQUEN AERO
20022023,31.1,10.5,NUEVE DE JULIO
20022023,27.1,6.5,OLAVARRIA AERO
20022023,32.0,15.5,ORAN AERO
20022023,31.8,13.7,PARANA AERO
20022023,25.4,5.8,PASO DE INDIOS
20022023,32.6,16.5,PASO DE LOS LIBRES AERO
20022023,31.1,8.6,PEHUAJO AERO
20022023,,9.5,PERITO MORENO AERO
20022023,28.8,11.5,PIGUE AERO
20022023,29.5,13.4,PILAR OBSERVATORIO
20022023,33.5,21.5,POSADAS AERO
20022023,34.6,10.5,PRESIDENCIA ROQUE SAENZ PENA AERO
20022023,24.6,7.0,PUERTO DESEADO AERO
20022023,25.7,8.4,PUERTO MADRYN AERO
20022023,28.2,17.9,PUNTA INDIO B.A.
20022023,32.0,11.0,RAFAELA AERO
20022023,32.1,14.7,RECONQUISTA AERO
20022023,34.2,12.5,RESISTENCIA AERO
20022023,27.2,12.4,RIO CUARTO AERO
20022023,22.6,7.5,RIO GALLEGOS AERO
20022023,17.0,2.5,RIO GRANDE B.A.
20022023,35.0,13.3,RIVADAVIA
20022023,29.1,10.7,ROSARIO AERO
20022023,26.0,8.8,SALTA AERO
20022023,29.4,10.6,SAN ANTONIO OESTE AERO
20022023,28.2,10.9,SAN FERNANDO AERO
20022023,32.7,14.5,SAN JUAN AERO
20022023,25.0,6.4,SAN JULIAN AERO
20022023,30.5,15.1,SAN LUIS AERO
20022023,31.7,15.1,SAN MARTIN (MZA)
20022023,32.9,13.5,SAN RAFAEL AERO
20022023,24.0,7.4,SANTA CRUZ AERO
20022023,32.5,13.3,SANTA ROSA AERO
20022023,29.5,,SANTA ROSA DE CONLARA AERO
20022023,32.0,13.0,SANTIAGO DEL ESTERO AERO
20022023,30.9,12.1,SAUCE VIEJO AERO
20022023,32.5,11.1,SUNCHALES AERO
20022023,27.4,5.4,TANDIL AERO
20022023,31.5,14.0,TARTAGAL AERO
20022023,32.4,11.0,TERMAS DE RIO HONDO AERO
20022023,32.5,14.0,TINOGASTA
20022023,27.9,6.4,TRELEW AERO
20022023,31.0,11.5,TRENQUE LAUQUEN
20022023,30.2,10.7,TRES ARROYOS
20022023,31.5,14.6,TUCUMAN AERO
20022023,15.4,5.3,USHUAIA AERO
20022023,28.0,12.0,USPALLATA
20022023,30.0,8.5,VENADO TUERTO AERO
20022023,33.2,12.7,VICTORICA
20022023,,10.9,VIEDMA AERO
20022023,30.6,9.1,VILLA DE MARIA DEL RIO SECO
20022023,30.8,13.8,VILLA DOLORES AERO
20022023,28.0,10.0,VILLA GESELL AERO
20022023,31.0,8.4,VILLA REYNOLDS AERO
19022023,25.6,15.8,AEROPARQUE AERO
19022023,25.1,7.6,AZUL AERO
19022023,31.5,12.6,BAHIA BLANCA AERO
19022023,21.2,11.1,BARILOCHE AERO
19022023,-1.5,-6.1,BASE BELGRANO II
19022023,4.5,1.4,BASE CARLINI (EX JUBANY)
19022023,8.0,1.8,BASE ESPERANZA
19022023,8.1,0.2,BASE MARAMBIO
19022023,2.8,0.0,BASE ORCADAS
19022023,4.9,0.3,BASE SAN MARTIN
19022023,25.0,11.5,BENITO JUAREZ AERO
19022023,27.2,9.2,BERNARDO DE IRIGOYEN AERO
19022023,28.1,5.6,BOLIVAR AERO
19022023,26.8,14.7,BUENOS AIRES OBSERVATORIO
19022023,,11.7,CAMPO DE MAYO AERO
19022023,28.0,14.7,CATAMARCA AERO
19022023,26.5,8.6,CERES AERO
19022023,29.0,10.6,CHAMICAL AERO
19022023,23.6,11.0,CHAPELCO AERO
19022023,26.0,10.0,CHEPES
19022023,32.2,10.8,CIPOLLETTI
19022023,22.0,13.2,COMODORO RIVADAVIA AERO
19022023,27.5,10.8,CONCORDIA AERO
19022023,28.0,4.8,CORDOBA AERO
19022023,28.5,11.6,CORDOBA OBSERVATORIO
19022023,27.0,8.6,CORONEL PRINGLES AERO
19022023,27.8,6.0,CORONEL SUAREZ AERO
19022023,29.0,13.1,CORRIENTES AERO
19022023,27.6,7.6,DOLORES AERO
19022023,25.2,10.0,EL BOLSON AERO
19022023,16.3,6.0,EL CALAFATE AERO
19022023,26.5,12.3,EL PALOMAR AERO
19022023,28.5,6.0,ESCUELA DE AVIACION MILITAR AERO
19022023,20.2,,ESQUEL AERO
19022023,26.6,13.2,EZEIZA AERO
19022023,27.8,15.2,FORMOSA AERO
19022023,28.6,9.4,GENERAL PICO AERO
19022023,18.5,6.0,GOBERNADOR GREGORES AERO
19022023,27.0,10.2,GUALEGUAYCHU AERO
19022023,30.0,11.1,IGUAZU AERO
19022023,32.0,9.0,ITUZAINGO
19022023,24.3,9.7,JUJUY AERO
19022023,19.7,7.6,JUJUY U N
19022023,28.0,5.6,JUNIN AERO
19022023,25.2,13.1,LA PLATA AERO
19022023,18.6,4.3,LA QUIACA OBSERVATORIO
19022023,30.5,11.3,LA RIOJA AERO
19022023,27.4,4.9,LABOULAYE AERO
19022023,26.5,7.4,LAS FLORES
19022023,28.4,14.4,LAS LOMITAS
19022023,30.0,6.8,MALARGUE AERO
19022023,25.0,6.5,MAQUINCHAO
19022023,25.6,7.8,MAR DEL PLATA AERO
19022023,26.4,4.6,MARCOS JUAREZ AERO
19022023,27.0,,MARIANO MORENO AERO
19022023,30.0,11.8,MENDOZA AERO
19022023,28.3,10.3,MENDOZA OBSERVATORIO
19022023,28.8,13.5,MERCEDES AERO (CTES)
19022023,,10.2,MERLO AERO
19022023,23.6,9.6,METAN
19022023,,13.5,MONTE CASEROS AERO
19022023,26.3,12.4,MORON AERO
19022023,31.7,10.5,NEUQUEN AERO
19022023,28.2,6.3,NUEVE DE JULIO
19022023,25.4,4.1,OLAVARRIA AERO
19022023,28.0,15.4,ORAN AERO
19022023,27.0,9.7,PARANA AERO
19022023,23.0,11.5,PASO DE INDIOS
19022023,28.0,13.4,PASO DE LOS LIBRES AERO
19022023,28.3,8.4,PEHUAJO AERO
19022023,,7.0,PERITO MORENO AERO
19022023,27.7,5.8,PIGUE AERO
19022023,27.2,9.0,PILAR OBSERVATORIO
19022023,29.8,14.9,POSADAS AERO
19022023,28.3,10.5,PRESIDENCIA ROQUE SAENZ PENA AERO
19022023,14.4,8.0,PUERTO DESEADO AERO
19022023,25.6,15.2,PUERTO MADRYN AERO
19022023,25.1,11.5,PUNTA INDIO B.A.
19022023,27.5,7.0,RAFAELA AERO
19022023,28.2,11.3,RECONQUISTA AERO
19022023,28.0,10.8,RESISTENCIA AERO
19022023,26.0,8.8,RIO CUARTO AERO
19022023,14.6,4.0,RIO GALLEGOS AERO
19022023,14.4,6.0,RIO GRANDE B.A.
19022023,30.0,13.0,RIVADAVIA
19022023,27.4,8.2,ROSARIO AERO
19022023,21.2,8.2,SALTA AERO
19022023,26.5,15.0,SAN ANTONIO OESTE AERO
19022023,26.4,12.0,SAN FERNANDO AERO
19022023,31.5,10.5,SAN JUAN AERO
19022023,17.0,6.4,SAN JULIAN AERO
19022023,28.0,12.0,SAN LUIS AERO
19022023,30.6,11.7,SAN MARTIN (MZA)
19022023,31.1,9.5,SAN RAFAEL AERO
19022023,16.0,2.9,SANTA CRUZ AERO
19022023,31.0,9.0,SANTA ROSA AERO
19022023,27.0,,SANTA ROSA DE CONLARA AERO
19022023,28.7,8.8,SANTIAGO DEL ESTERO AERO
19022023,28.4,8.2,SAUCE VIEJO AERO
19022023,27.8,6.8,SUNCHALES AERO
19022023,25.2,3.6,TANDIL AERO
19022023,27.0,13.0,TARTAGAL AERO
19022023,28.2,10.0,TERMAS DE RIO HONDO AERO
19022023,31.5,10.5,TINOGASTA
19022023,24.2,13.7,TRELEW AERO
19022023,27.9,9.9,TRENQUE LAUQUEN
19022023,27.2,10.0,TRES ARROYOS
19022023,27.9,12.0,TUCUMAN AERO
19022023,10.6,5.1,USHUAIA AERO
19022023,28.6,10.1,USPALLATA
19022023,26.0,5.0,VENADO TUERTO AERO
19022023,32.1,9.4,VICTORICA
19022023,,14.2,VIEDMA AERO
19022023,28.2,5.6,VILLA DE MARIA DEL RIO SECO
19022023,27.6,10.6,VILLA DOLORES AERO
19022023,26.1,7.2,VILLA GESELL AERO
19022023,30.0,5.6,VILLA REYNOLDS AERO
18022023,23.7,9.4,AEROPARQUE AERO
18022023,22.5,5.1,AZUL AERO
18022023,25.9,6.1,BAHIA BLANCA AERO
18022023,24.3,0.5,BARILOCHE AERO
18022023,-3.6,-10.1,BASE BELGRANO II
18022023,4.7,1.4,BASE CARLINI (EX JUBANY)
18022023,8.6,1.6,BASE ESPERANZA
18022023,6.6,0.8,BASE MARAMBIO
18022023,2.7,0.6,BASE ORCADAS
18022023,4.3,0.6,BASE SAN MARTIN
18022023,22.1,5.9,BENITO JUAREZ AERO
18022023,20.5,6.9,BERNARDO DE IRIGOYEN AERO
18022023,24.1,2.1,BOLIVAR AERO
18022023,23.3,8.8,BUENOS AIRES OBSERVATORIO
18022023,,7.7,CAMPO DE MAYO AERO
18022023,23.5,9.8,CATAMARCA AERO
18022023,22.9,8.7,CERES AERO
18022023,24.7,4.7,CHAMICAL AERO
18022023,26.8,-3.0,CHAPELCO AERO
18022023,23.0,8.0,CHEPES
18022023,29.5,5.3,CIPOLLETTI
18022023,22.3,8.9,COMODORO RIVADAVIA AERO
18022023,23.0,8.5,CONCORDIA AERO
18022023,22.2,1.6,CORDOBA AERO
18022023,23.5,5.1,CORDOBA OBSERVATORIO
18022023,23.2,4.7,CORONEL PRINGLES AERO
18022023,24.0,2.5,CORONEL SUAREZ AERO
18022023,24.4,10.4,CORRIENTES AERO
18022023,22.0,5.5,DOLORES AERO
18022023,26.0,3.5,EL BOLSON AERO
18022023,16.4,5.5,EL CALAFATE AERO
18022023,23.2,6.8,EL PALOMAR AERO
18022023,22.3,3.0,ESCUELA DE AVIACION MILITAR AERO
18022023,22.2,,ESQUEL AERO
18022023,22.6,4.8,EZEIZA AERO
18022023,24.5,9.4,FORMOSA AERO
18022023,25.5,4.4,GENERAL PICO AERO
18022023,19.0,6.0,GOBERNADOR GREGORES AERO
18022023,23.5,6.2,GUALEGUAYCHU AERO
18022023,24.4,11.2,IGUAZU AERO
18022023,26.0,8.5,ITUZAINGO
18022023,19.0,9.6,JUJUY AERO
18022023,15.1,7.5,JUJUY U N
18022023,24.6,1.6,JUNIN AERO
18022023,22.8,6.2,LA PLATA AERO
18022023,18.0,6.0,LA QUIACA OBSERVATORIO
18022023,26.4,6.1,LA RIOJA AERO
18022023,24.6,6.2,LABOULAYE AERO
18022023,22.5,5.0,LAS FLORES
18022023,26.0,11.6,LAS LOMITAS
18022023,25.5,1.3,MALARGUE AERO
18022023,24.0,1.6,MAQUINCHAO
18022023,18.7,8.3,MAR DEL PLATA AERO
18022023,23.5,2.8,MARCOS JUAREZ AERO
18022023,23.1,,MARIANO MORENO AERO
18022023,25.4,6.7,MENDOZA AERO
18022023,26.2,5.5,MENDOZA OBSERVATORIO
18022023,24.0,7.0,MERCEDES AERO (CTES)
18022023,,6.5,MERLO AERO
18022023,18.0,9.0,METAN
18022023,,8.8,MONTE CASEROS AERO
18022023,23.0,6.7,MORON AERO
18022023,27.7,2.7,NEUQUEN AERO
18022023,25.0,3.9,NUEVE DE JULIO
18022023,22.6,4.2,OLAVARRIA AERO
18022023,21.5,13.1,ORAN AERO
18022023,24.2,8.5,PARANA AERO
18022023,26.4,6.5,PASO DE INDIOS
18022023,23.6,8.8,PASO DE LOS LIBRES AERO
18022023,25.3,4.8,PEHUAJO AERO
18022023,,10.5,PERITO MORENO AERO
18022023,23.6,3.2,PIGUE AERO
18022023,22.5,3.5,PILAR OBSERVATORIO
18022023,24.5,11.9,POSADAS AERO
18022023,24.6,6.2,PRESIDENCIA ROQUE SAENZ PENA AERO
18022023,19.8,7.5,PUERTO DESEADO AERO
18022023,25.2,6.8,PUERTO MADRYN AERO
18022023,21.5,6.0,PUNTA INDIO B.A.
18022023,24.0,7.0,RAFAELA AERO
18022023,23.6,7.3,RECONQUISTA AERO
18022023,24.5,8.5,RESISTENCIA AERO
18022023,21.3,3.8,RIO CUARTO AERO
18022023,18.0,3.4,RIO GALLEGOS AERO
18022023,16.5,2.5,RIO GRANDE B.A.
18022023,25.5,15.8,RIVADAVIA
18022023,23.5,5.7,ROSARIO AERO
18022023,15.5,8.0,SALTA AERO
18022023,28.3,4.5,SAN ANTONIO OESTE AERO
18022023,23.0,7.7,SAN FERNANDO AERO
18022023,26.5,5.5,SAN JUAN AERO
18022023,14.5,5.7,SAN JULIAN AERO
18022023,24.0,5.3,SAN LUIS AERO
18022023,25.6,5.6,SAN MARTIN (MZA)
18022023,27.4,7.1,SAN RAFAEL AERO
18022023,15.6,7.4,SANTA CRUZ AERO
18022023,27.5,5.7,SANTA ROSA AERO
18022023,23.3,,SANTA ROSA DE CONLARA AERO
18022023,22.8,11.0,SANTIAGO DEL ESTERO AERO
18022023,23.3,5.6,SAUCE VIEJO AERO
18022023,24.2,6.1,SUNCHALES AERO
18022023,21.5,4.1,TANDIL AERO
18022023,21.5,9.4,TARTAGAL AERO
18022023,23.2,11.0,TERMAS DE RIO HONDO AERO
18022023,26.0,8.0,TINOGASTA
18022023,28.0,5.9,TRELEW AERO
18022023,25.1,5.6,TRENQUE LAUQUEN
18022023,23.7,7.0,TRES ARROYOS
18022023,21.5,10.9,TUCUMAN AERO
18022023,12.6,6.8,USHUAIA AERO
18022023,27.5,3.1,USPALLATA
18022023,24.0,3.5,VENADO TUERTO AERO
18022023,26.8,4.2,VICTORICA
18022023,,7.1,VIEDMA AERO
18022023,27.0,1.6,VILLA DE MARIA DEL RIO SECO
18022023,24.4,2.6,VILLA DOLORES AERO
18022023,20.2,6.9,VILLA GESELL AERO
18022023,25.4,0.2,VILLA REYNOLDS AERO
17022023,15.9,8.3,AEROPARQUE AERO
17022023,16.6,5.9,AZUL AERO
17022023,17.6,7.2,BAHIA BLANCA AERO
17022023,19.0,-2.4,BARILOCHE AERO
17022023,-2.8,-9.5,BASE BELGRANO II
17022023,3.6,1.0,BASE CARLINI (EX JUBANY)
17022023,8.0,0.1,BASE ESPERANZA
17022023,6.3,-2.6,BASE MARAMBIO
17022023,1.7,-2.0,BASE ORCADAS
17022023,7.9,-0.3,BASE SAN MARTIN
17022023,11.6,5.6,BENITO JUAREZ AERO
17022023,21.5,15.8,BERNARDO DE IRIGOYEN AERO
17022023,17.1,3.5,BOLIVAR AERO
17022023,17.1,7.9,BUENOS AIRES OBSERVATORIO
17022023,,5.0,CAMPO DE MAYO AERO
17022023,25.0,12.1,CATAMARCA AERO
17022023,22.6,12.2,CERES AERO
17022023,25.0,14.0,CHAMICAL AERO
17022023,17.6,-2.6,CHAPELCO AERO
17022023,21.5,9.0,CHEPES
17022023,20.6,6.6,CIPOLLETTI
17022023,17.4,6.2,COMODORO RIVADAVIA AERO
17022023,20.5,9.8,CONCORDIA AERO
17022023,16.9,10.6,CORDOBA AERO
17022023,18.6,11.4,CORDOBA OBSERVATORIO
17022023,13.4,5.5,CORONEL PRINGLES AERO
17022023,18.0,6.0,CORONEL SUAREZ AERO
17022023,23.9,15.2,CORRIENTES AERO
17022023,17.6,4.6,DOLORES AERO
17022023,23.4,0.1,EL BOLSON AERO
17022023,18.4,6.0,EL CALAFATE AERO
17022023,17.0,7.5,EL PALOMAR AERO
17022023,,6.5,EL TREBOL
17022023,15.9,9.2,ESCUELA DE AVIACION MILITAR AERO
17022023,19.5,,ESQUEL AERO
17022023,16.1,6.2,EZEIZA AERO
17022023,26.0,18.0,FORMOSA AERO
17022023,19.2,5.8,GENERAL PICO AERO
17022023,20.5,6.5,GOBERNADOR GREGORES AERO
17022023,16.4,6.0,GUALEGUAYCHU AERO
17022023,26.5,19.9,IGUAZU AERO
17022023,25.0,11.8,ITUZAINGO
17022023,19.5,12.1,JUJUY AERO
17022023,17.3,8.2,JUJUY U N
17022023,16.6,6.7,JUNIN AERO
17022023,17.0,6.9,LA PLATA AERO
17022023,18.5,7.8,LA QUIACA OBSERVATORIO
17022023,25.7,15.3,LA RIOJA AERO
17022023,17.7,5.7,LABOULAYE AERO
17022023,17.0,5.5,LAS FLORES
17022023,27.3,20.6,LAS LOMITAS
17022023,14.6,-1.6,MALARGUE AERO
17022023,17.2,-4.2,MAQUINCHAO
17022023,16.9,7.8,MAR DEL PLATA AERO
17022023,18.0,4.8,MARCOS JUAREZ AERO
17022023,15.5,,MARIANO MORENO AERO
17022023,19.7,10.2,MENDOZA AERO
17022023,18.6,9.3,MENDOZA OBSERVATORIO
17022023,21.6,12.0,MERCEDES AERO (CTES)
17022023,,6.4,MERLO AERO
17022023,18.2,10.0,METAN
17022023,,13.0,MONTE CASEROS AERO
17022023,16.4,6.9,MORON AERO
17022023,19.5,2.7,NEUQUEN AERO
17022023,18.4,5.8,NUEVE DE JULIO
17022023,16.1,6.1,OLAVARRIA AERO
17022023,23.0,13.4,ORAN AERO
17022023,18.4,9.5,PARANA AERO
17022023,21.4,0.6,PASO DE INDIOS
17022023,20.5,13.0,PASO DE LOS LIBRES AERO
17022023,18.7,6.3,PEHUAJO AERO
17022023,,4.0,PERITO MORENO AERO
17022023,17.2,5.8,PIGUE AERO
17022023,17.6,9.2,PILAR OBSERVATORIO
17022023,25.5,17.3,POSADAS AERO
17022023,23.9,15.5,PRESIDENCIA ROQUE SAENZ PENA AERO
17022023,14.0,4.8,PUERTO DESEADO AERO
17022023,17.2,4.8,PUERTO MADRYN AERO
17022023,16.6,5.4,PUNTA INDIO B.A.
17022023,19.2,10.0,RAFAELA AERO
17022023,22.0,12.2,RECONQUISTA AERO
17022023,23.0,15.0,RESISTENCIA AERO
17022023,17.0,6.3,RIO CUARTO AERO
17022023,15.2,8.3,RIO GALLEGOS AERO
17022023,18.0,6.0,RIO GRANDE B.A.
17022023,27.5,18.8,RIVADAVIA
17022023,17.8,6.3,ROSARIO AERO
17022023,17.2,8.3,SALTA AERO
17022023,18.5,8.9,SAN ANTONIO OESTE AERO
17022023,14.8,8.0,SAN FERNANDO AERO
17022023,24.6,12.8,SAN JUAN AERO
17022023,19.4,1.4,SAN JULIAN AERO
17022023,16.5,6.1,SAN LUIS AERO
17022023,19.5,9.8,SAN MARTIN (MZA)
17022023,18.3,7.9,SAN RAFAEL AERO
17022023,20.2,4.6,SANTA CRUZ AERO
17022023,19.8,6.5,SANTA ROSA AERO
17022023,15.8,,SANTA ROSA DE CONLARA AERO
17022023,22.4,15.0,SANTIAGO DEL ESTERO AERO
17022023,18.9,9.4,SAUCE VIEJO AERO
17022023,19.9,9.5,SUNCHALES AERO
17022023,15.5,5.5,TANDIL AERO
17022023,22.8,13.0,TARTAGAL AERO
17022023,22.4,14.4,TERMAS DE RIO HONDO AERO
17022023,20.0,14.2,TINOGASTA
17022023,17.4,4.5,TRELEW AERO
17022023,19.2,6.0,TRENQUE LAUQUEN
17022023,16.4,7.1,TRES ARROYOS
17022023,21.5,13.3,TUCUMAN AERO
17022023,12.4,4.8,USHUAIA AERO
17022023,18.8,6.6,USPALLATA
17022023,17.0,4.0,VENADO TUERTO AERO
17022023,19.1,6.4,VICTORICA
17022023,,6.0,VIEDMA AERO
17022023,19.4,11.5,VILLA DE MARIA DEL RIO SECO
17022023,17.5,9.8,VILLA DOLORES AERO
17022023,17.3,7.0,VILLA GESELL AERO
17022023,16.9,4.0,VILLA REYNOLDS AERO
16022023,27.8,14.0,AEROPARQUE AERO
16022023,19.6,7.7,AZUL AERO
16022023,18.1,8.5,BAHIA BLANCA AERO
16022023,18.2,-0.6,BARILOCHE AERO
16022023,-4.3,-13.0,BASE BELGRANO II
16022023,3.8,-1.2,BASE CARLINI (EX JUBANY)
